Item,Location,Longitude,Latitude
1041, Plesetsk Cosmodrome Russia,40.574814,62.927843
1042, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1043, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1044, Kiritimati Launch Area Pacific Ocean,None,None
1045, Plesetsk Cosmodrome Russia,40.574814,62.927843
1046, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1047, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1048, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1049, Uchinoura Space Center Japan,131.07879609473065,31.25411165
1050, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1051, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1052, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1053, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1054, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1055, Plesetsk Cosmodrome Russia,40.574814,62.927843
1056, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1057, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1058, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1059, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1060, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1061, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1062, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1063, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1064, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1065, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
1066, Plesetsk Cosmodrome Russia,40.574814,62.927843
1067, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1068, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1069, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1070, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1071, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1072, Plesetsk Cosmodrome Russia,40.574814,62.927843
1073, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1074, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1075, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1076, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1077, Plesetsk Cosmodrome Russia,40.574814,62.927843
1078, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1079,"Taiyuan Satellite Launch Center, China",111.60532243338425,38.84978335
1080, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1081, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1082, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1083, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1084, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1085, Plesetsk Cosmodrome Russia,40.574814,62.927843
1086, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1087, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1088, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1089, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1090, Plesetsk Cosmodrome Russia,40.574814,62.927843
1091, Kiritimati Launch Area Pacific Ocean,None,None
1092, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1093, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1094, Palmachim Airbase Israel,34.680158,31.884586
1095, Plesetsk Cosmodrome Russia,40.574814,62.927843
1096, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1097, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1098, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1099, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1100, Plesetsk Cosmodrome Russia,40.574814,62.927843
1101, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1102, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
1103, Plesetsk Cosmodrome Russia,40.574814,62.927843
1104, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1105, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1106, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1107, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1108, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1109, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1110, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1111, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1112, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1113, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1114, Plesetsk Cosmodrome Russia,40.574814,62.927843
1115, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1116, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1117, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1118, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1119, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1120, Plesetsk Cosmodrome Russia,40.574814,62.927843
1121, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1122, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1123, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1124, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1125, Pacific Spaceport Complex Alaska USA,-152.36528883940028,57.4429518
1126, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1127, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1128, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1129, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1130, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1131, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1132, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1133, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1134, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1135, Plesetsk Cosmodrome Russia,40.574814,62.927843
1136, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1137, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1138, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1139, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1140, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1141, Plesetsk Cosmodrome Russia,40.574814,62.927843
1142, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1143, Kiritimati Launch Area Pacific Ocean,None,None
1144, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1145, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1146, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1147, Kiritimati Launch Area Pacific Ocean,None,None
1148, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1149, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1150, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1151,"Svobodny Cosmodrome, Russia",None,None
1152, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1153, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1154, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1155, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1156, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
1157, Plesetsk Cosmodrome Russia,40.574814,62.927843
1158, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1159, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1160, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1161,"Svobodny Cosmodrome, Russia",None,None
1162, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1163, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1164, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1165, Plesetsk Cosmodrome Russia,40.574814,62.927843
1166, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1167, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1168, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1169, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1170, Kiritimati Launch Area Pacific Ocean,None,None
1171, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1172, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1173, Ronald Reagan Ballistic Missile Defense Test Site Marshall Islands USA,170.9985095,6.9518742
1174, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1175, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1176, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1177, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1178, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1179, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1180, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1181, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1182, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1183, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1184, Kiritimati Launch Area Pacific Ocean,None,None
1185, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1186, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1187, Plesetsk Cosmodrome Russia,40.574814,62.927843
1188, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1189, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1190, Plesetsk Cosmodrome Russia,40.574814,62.927843
1191, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1192, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1193, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1194, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1195, Plesetsk Cosmodrome Russia,40.574814,62.927843
1196, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1197, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1198, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1199, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1200, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1201, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1202, Kiritimati Launch Area Pacific Ocean,None,None
1203, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1204, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1205, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1206, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1207, Uchinoura Space Center Japan,131.07879609473065,31.25411165
1208, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1209, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1210, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1211, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1212, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1213, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1214, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1215, Plesetsk Cosmodrome Russia,40.574814,62.927843
1216, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1217, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1218, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1219, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1220, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1221, Alc?›ntara Launch Center Maranh?œo Brazil,-43.742897078125,-2.7955996
1222, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1223, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1224, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1225, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1226, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
1227, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1228, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1229, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1230, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1231, Kiritimati Launch Area Pacific Ocean,None,None
1232, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1233, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1234, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1235, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1236, Plesetsk Cosmodrome Russia,40.574814,62.927843
1237, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1238, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1239, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1240, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1241, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1242, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1243, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1244, Plesetsk Cosmodrome Russia,40.574814,62.927843
1245, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1246, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1247, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1248, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1249, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1250, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1251, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1252, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1253, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1254, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1255, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1256, Kapustin Yar Russia,45.766895,48.575634
1257, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1258, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1259, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1260, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1261, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1262, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1263, Kiritimati Launch Area Pacific Ocean,None,None
1264, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1265, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1266, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1267, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1268, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1269, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1270, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1271, Plesetsk Cosmodrome Russia,40.574814,62.927843
1272, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1273, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1274, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1275, Plesetsk Cosmodrome Russia,40.574814,62.927843
1276, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1277, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1278, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1279, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1280, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1281, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1282, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1283, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1284, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1285, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1286, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1287, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1288, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1289, Plesetsk Cosmodrome Russia,40.574814,62.927843
1290, Wallops Flight Facility Virginia USA,-75.49639969025829,37.855614700000004
1291, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1292, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1293, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1294, Tonghae Satellite Launching Ground North Korea,129.66551528034012,40.8559648
1295, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1296, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1297, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1298, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1299, Plesetsk Cosmodrome Russia,40.574814,62.927843
1300, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1301, Wallops Flight Facility Virginia USA,-75.49639969025829,37.855614700000004
1302, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1303, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1304, Barents Sea Launch Area Barents Sea,34.2,69.5
1305, Uchinoura Space Center Japan,131.07879609473065,31.25411165
1306, Plesetsk Cosmodrome Russia,40.574814,62.927843
1307, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1308, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1309, Plesetsk Cosmodrome Russia,40.574814,62.927843
1310, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1311, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1312, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1313, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1314, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1315, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1316, Plesetsk Cosmodrome Russia,40.574814,62.927843
1317, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1318, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1319, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1320, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1321, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1322, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1323, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1324, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1325, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1326, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1327, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1328, Wallops Flight Facility Virginia USA,-75.49639969025829,37.855614700000004
1329, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1330, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1331, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1332, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1333, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1334, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1335, Palmachim Airbase Israel,34.680158,31.884586
1336, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1337, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1338, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1339, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1340,"Svobodny Cosmodrome, Russia",None,None
1341, Wallops Flight Facility Virginia USA,-75.49639969025829,37.855614700000004
1342, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1343, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1344, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1345, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1346, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1347, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1348, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1349, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1350, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1351, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1352, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1353, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1354, Alc?›ntara Launch Center Maranh?œo Brazil,-43.742897078125,-2.7955996
1355, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1356, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1357, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1358, Wallops Flight Facility Virginia USA,-75.49639969025829,37.855614700000004
1359, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1360, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1361, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1362, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1363, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1364, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1365, Plesetsk Cosmodrome Russia,40.574814,62.927843
1366, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1367, Plesetsk Cosmodrome Russia,40.574814,62.927843
1368, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1369, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1370, Taiyuan Satellite Launch Center China,111.60532243338425,38.84978335
1371, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1372, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1373, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1374, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1375, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1376, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1377, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1378, Base Aerea de Gando Gran Canaria,-15.384258,27.947703
1379, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1380, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1381, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1382, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1383, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1384, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1385, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1386, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1387, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1388, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1389, Plesetsk Cosmodrome Russia,40.574814,62.927843
1390, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1391, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1392, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1393, Base Aerea de Gando Gran Canaria,-15.384258,27.947703
1394, Plesetsk Cosmodrome Russia,40.574814,62.927843
1395, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1396, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1397, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1398, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1399,"Svobodny Cosmodrome, Russia",None,None
1400, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1401, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1402, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1403, Plesetsk Cosmodrome Russia,40.574814,62.927843
1404, Uchinoura Space Center Japan,131.07879609473065,31.25411165
1405, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1406, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1407, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1408, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1409, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1410, Plesetsk Cosmodrome Russia,40.574814,62.927843
1411, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1412, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1413, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1414, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1415, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1416, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1417, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1418, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1419, Plesetsk Cosmodrome Russia,40.574814,62.927843
1420, Jiuquan Satellite Launch Center China,100.2838214916303,40.964989
1421, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1422, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1423, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1424, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1425, Plesetsk Cosmodrome Russia,40.574814,62.927843
1426, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1427, Plesetsk Cosmodrome Russia,40.574814,62.927843
1428, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1429, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1430, Tanegashima Space Center Japan,130.97126149653548,30.4034117
1431, Plesetsk Cosmodrome Russia,40.574814,62.927843
1432, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1433, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1434, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1435, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1436, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1437, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1438, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1439, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1440, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1441, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1442, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1443, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1444, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1445, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1446, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1447, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1448, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1449, Plesetsk Cosmodrome Russia,40.574814,62.927843
1450, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1451, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1452, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1453, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1454, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1455, Satish Dhawan Space Centre India,80.16460301880002,13.72376835
1456, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1457, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1458, Vandenberg AFB California USA,-120.58262457020024,34.73835455
1459, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1460, Plesetsk Cosmodrome Russia,40.574814,62.927843
1461, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1462, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1463, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1464, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1465, Plesetsk Cosmodrome Russia,40.574814,62.927843
1466, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1467, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
1468, Kennedy Space Center Florida USA,-80.68036706230734,28.5225289
1469, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1470, Xichang Satellite Launch Center China,102.02793799844264,28.24576155
1471, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1472, Baikonur Cosmodrome Kazakhstan,63.40837213703634,45.917893199999995
1473, Cape Canaveral AFS Florida USA,-80.572293,28.488798
1474, Guiana Space Centre French Guiana France,-52.77388326708221,5.21237515
